Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-16 10:36:10.278,14.17,572.0,0.27,0.93,0.23,2.24,4.17,2.49
2024-12-16 10:36:10.333,9.9,596.0,0.32,0.95,0.21,1.76,4.84,2.19
2024-12-16 10:36:10.391,7.65,617.0,0.39,0.95,0.23,-0.75,9.24,26.29
2024-12-16 10:36:11.673,2.92,583.0,0.28,0.97,0.22,3.1,-0.1,10.18
2024-12-16 10:36:11.721,3.38,601.0,0.23,0.94,0.23,0.84,0.81,5.97
2024-12-16 10:36:11.769,2.92,567.0,0.24,0.93,0.22,-1.11,2.58,6.58
2024-12-16 10:36:11.882,1.8,532.0,0.23,0.94,0.14,-2.15,2.04,9.33
2024-12-16 10:36:12.6,0.0,560.0,0.27,0.95,0.16,1.27,4.84,9.2
2024-12-16 10:36:12.140,0.45,546.0,0.28,0.94,0.18,0.11,2.34,8.17
2024-12-16 10:36:12.275,-0.67,557.0,0.29,0.95,0.15,4.01,1.0,4.32
2024-12-16 10:36:12.379,-7.88,549.0,0.33,0.93,0.18,4.38,2.1,9.08
2024-12-16 10:36:12.445,0.0,571.0,0.3,0.89,0.17,0.78,6.86,12.01
2024-12-16 10:36:12.505,-0.22,561.0,0.33,0.93,0.17,1.21,5.58,11.34
2024-12-16 10:36:12.560,1.8,567.0,0.35,0.9,0.18,2.06,1.61,4.63
2024-12-16 10:36:12.606,2.47,567.0,0.33,0.93,0.2,2.43,-1.75,2.25
2024-12-16 10:36:12.655,0.67,568.0,0.33,0.9,0.17,1.09,1.55,1.58
2024-12-16 10:36:12.703,0.9,551.0,0.35,0.91,0.18,-0.87,-0.77,3.65
2024-12-16 10:36:12.777,5.17,557.0,0.35,0.92,0.18,-0.56,1.49,3.77
2024-12-16 10:36:12.879,6.07,523.0,0.3,0.9,0.19,1.57,0.69,-9.41
2024-12-16 10:36:12.938,6.3,496.0,0.33,0.92,0.19,2.31,2.83,-13.07
2024-12-16 10:36:13.54,11.02,506.0,0.32,0.91,0.18,-1.72,-2.85,-13.87
2024-12-16 10:36:13.167,29.25,467.0,0.29,0.96,0.15,-2.82,-2.54,-8.8
2024-12-16 10:36:13.274,38.7,479.0,0.26,0.94,0.17,-5.75,-1.69,-2.7
2024-12-16 10:36:13.352,42.3,487.0,0.26,0.93,0.2,-6.42,0.27,-0.93
2024-12-16 10:36:13.816,69.3,390.0,0.29,0.94,0.21,-1.91,0.63,3.1
2024-12-16 10:36:13.864,75.15,380.0,0.25,0.94,0.22,-3.19,1.55,4.51
2024-12-16 10:36:14.3,76.28,382.0,0.3,0.92,0.21,-3.86,0.63,3.89
2024-12-16 10:36:14.231,74.7,380.0,0.26,0.92,0.23,-1.36,1.91,1.94
2024-12-16 10:36:17.401,15.97,566.0,0.16,0.96,0.14,6.33,-2.42,-11.24
2024-12-16 10:36:17.447,14.62,551.0,0.15,0.98,0.12,5.85,-3.09,-10.63
2024-12-16 10:36:17.497,17.32,554.0,0.15,1.02,0.12,3.89,-3.64,-9.9
2024-12-16 10:36:17.588,9.45,536.0,0.17,0.99,0.12,3.95,-4.5,-8.8
2024-12-16 10:36:17.680,12.15,522.0,0.1,0.98,0.11,1.33,0.75,-1.6
2024-12-16 10:36:17.728,12.6,512.0,0.1,0.98,0.11,-0.14,0.75,0.42
2024-12-16 10:36:17.775,18.67,509.0,0.07,0.96,0.09,-0.26,0.51,-1.96
2024-12-16 10:36:17.820,13.95,507.0,0.1,1.0,0.1,1.09,-0.41,-1.05
2024-12-16 10:36:17.865,13.05,512.0,0.07,0.98,0.11,0.66,1.55,-4.35
2024-12-16 10:36:17.913,15.52,511.0,0.09,0.97,0.11,0.35,1.12,-4.71
2024-12-16 10:36:17.966,11.02,521.0,0.09,0.97,0.1,-1.17,1.61,-4.96
2024-12-16 10:36:18.30,15.97,506.0,0.11,1.0,0.1,-0.93,1.06,-1.54
2024-12-16 10:36:18.85,14.4,504.0,0.09,0.99,0.1,-0.32,4.29,1.82
2024-12-16 10:36:18.132,16.2,515.0,0.1,0.99,0.11,0.17,3.62,2.31
2024-12-16 10:36:18.214,15.52,535.0,0.08,0.99,0.11,0.11,2.58,1.94
2024-12-16 10:36:18.320,11.02,513.0,0.09,0.98,0.1,0.05,2.71,2.12
2024-12-16 10:36:18.478,11.92,527.0,0.1,0.99,0.11,0.35,2.77,2.31
2024-12-16 10:36:18.849,14.4,520.0,0.11,0.99,0.12,-0.38,1.43,1.27
2024-12-16 10:36:18.914,12.6,514.0,0.11,0.98,0.11,-0.68,2.46,1.94
2024-12-16 10:36:18.958,15.07,505.0,0.1,0.99,0.13,-0.2,4.05,2.0
2024-12-16 10:36:19.5,14.62,515.0,0.15,0.98,0.12,-0.38,2.89,2.0
2024-12-16 10:36:19.53,15.07,513.0,0.13,0.98,0.13,0.11,0.2,1.27
2024-12-16 10:36:19.98,11.25,518.0,0.12,0.98,0.13,0.6,1.79,0.9
2024-12-16 10:36:19.145,16.88,513.0,0.12,0.98,0.13,-0.2,0.51,1.39
2024-12-16 10:36:19.190,11.25,518.0,0.13,0.98,0.12,-0.68,-1.5,1.58
