Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-06 13:34:41.319,41.4,504.0,0.55,0.8,-0.22,0.8,0.52,1.6
2024-12-06 13:34:41.322,32.4,501.0,0.56,0.81,-0.21,0.56,0.71,1.72
2024-12-06 13:34:41.339,33.3,503.0,0.58,0.85,-0.26,-4.02,3.39,10.32
2024-12-06 13:34:41.366,28.12,518.0,0.6,0.82,-0.24,-0.6,-0.15,14.35
2024-12-06 13:34:41.393,27.9,499.0,0.56,0.74,-0.21,-0.66,-0.03,11.91
2024-12-06 13:34:41.435,26.55,499.0,0.52,0.74,-0.21,0.37,-2.95,8.0
2024-12-06 13:34:41.449,26.1,500.0,0.49,0.76,-0.22,1.53,-0.76,6.23
2024-12-06 13:34:41.478,26.32,494.0,0.49,0.75,-0.2,2.27,3.51,3.79
2024-12-06 13:34:41.506,21.38,513.0,0.55,0.77,-0.21,2.82,4.06,-0.42
2024-12-06 13:34:41.541,24.3,494.0,0.59,0.8,-0.23,3.37,1.81,-0.72
2024-12-06 13:34:41.560,17.77,498.0,0.57,0.8,-0.23,2.75,1.01,-0.97
2024-12-06 13:34:41.591,20.02,507.0,0.57,0.79,-0.22,1.66,1.26,0.07
2024-12-06 13:34:41.617,21.38,511.0,0.55,0.77,-0.2,1.41,1.68,0.19
2024-12-06 13:34:41.654,18.45,505.0,0.57,0.76,-0.21,1.29,2.17,0.01
2024-12-06 13:34:41.670,15.97,509.0,0.58,0.77,-0.21,1.47,2.23,0.98
2024-12-06 13:34:41.698,18.9,489.0,0.59,0.77,-0.23,1.66,1.87,2.02
2024-12-06 13:34:41.732,11.47,505.0,0.61,0.77,-0.23,2.27,1.81,4.22
2024-12-06 13:34:41.762,12.6,508.0,0.61,0.78,-0.22,2.57,2.17,7.27
2024-12-06 13:34:41.781,10.57,512.0,0.62,0.8,-0.21,3.0,2.78,9.16
2024-12-06 13:34:41.811,7.88,507.0,0.63,0.82,-0.22,4.22,3.76,11.91
2024-12-06 13:34:41.835,11.92,519.0,0.59,0.8,-0.25,6.91,4.61,12.09
2024-12-06 13:34:41.875,6.07,524.0,0.57,0.78,-0.22,8.37,2.36,10.32
2024-12-06 13:34:41.893,6.07,516.0,0.54,0.76,-0.22,8.13,1.56,8.68
2024-12-06 13:34:41.919,9.45,508.0,0.49,0.73,-0.24,6.84,2.72,7.15
2024-12-06 13:34:41.946,9.45,503.0,0.53,0.74,-0.22,5.14,4.06,4.83
2024-12-06 13:34:41.977,4.5,503.0,0.57,0.75,-0.22,3.79,3.7,4.1
2024-12-06 13:34:42.2,6.07,514.0,0.61,0.75,-0.2,2.14,1.87,3.55
2024-12-06 13:34:42.29,3.15,492.0,0.63,0.75,-0.21,0.5,0.89,4.52
2024-12-06 13:34:42.57,3.38,506.0,0.63,0.74,-0.21,-0.54,0.52,6.72
2024-12-06 13:34:42.108,2.7,506.0,0.61,0.73,-0.22,-0.85,-0.27,6.36
2024-12-06 13:34:42.128,2.92,516.0,0.61,0.73,-0.22,-1.21,-0.33,5.87
2024-12-06 13:34:43.557,-2.25,496.0,0.6,0.75,-0.23,-0.79,4.0,-0.36
2024-12-06 13:34:43.561,0.67,506.0,0.61,0.76,-0.23,-0.91,4.06,0.25
2024-12-06 13:34:43.581,2.02,513.0,0.61,0.76,-0.22,-1.15,4.31,0.92
2024-12-06 13:34:43.584,0.9,503.0,0.61,0.76,-0.22,-1.15,4.31,0.92
2024-12-06 13:34:43.596,-0.45,517.0,0.61,0.76,-0.21,-1.27,4.19,1.05
2024-12-06 13:34:43.601,-5.85,516.0,0.61,0.75,-0.21,-1.4,4.13,1.11
2024-12-06 13:34:43.612,1.57,504.0,0.61,0.75,-0.21,-1.46,3.58,1.11
2024-12-06 13:34:43.620,2.92,501.0,0.61,0.75,-0.21,-1.7,2.72,1.05
2024-12-06 13:34:43.625,-2.7,505.0,0.61,0.75,-0.21,-1.88,1.93,0.86
2024-12-06 13:34:43.643,-0.22,516.0,0.6,0.74,-0.22,-1.82,0.89,0.37
2024-12-06 13:34:43.647,-2.47,507.0,0.61,0.74,-0.22,-1.88,0.65,0.19
2024-12-06 13:34:43.655,-1.35,507.0,0.6,0.74,-0.2,-2.13,0.95,0.37
2024-12-06 13:34:43.689,0.45,499.0,0.59,0.74,-0.21,-1.88,-1.49,-0.97
2024-12-06 13:34:43.692,-1.12,495.0,0.59,0.75,-0.22,-1.82,-1.73,-1.46
2024-12-06 13:34:43.700,-2.02,505.0,0.59,0.75,-0.22,-1.7,-1.31,-1.82
2024-12-06 13:34:43.708,3.6,509.0,0.59,0.75,-0.22,-1.58,-1.61,-2.31
2024-12-06 13:34:43.716,0.9,514.0,0.58,0.75,-0.22,-1.58,-1.61,-2.31
2024-12-06 13:34:43.726,2.25,509.0,0.59,0.75,-0.23,-1.46,-1.25,-2.68
2024-12-06 13:34:43.744,1.57,503.0,0.59,0.75,-0.23,-1.27,-1.12,-2.62
2024-12-06 13:34:43.746,0.0,515.0,0.59,0.76,-0.23,-1.4,0.1,-2.31
2024-12-06 13:34:43.751,-0.9,519.0,0.59,0.76,-0.23,-1.33,1.07,-2.01
2024-12-06 13:34:43.755,2.47,558.0,0.58,0.76,-0.22,-1.33,1.07,-1.7
2024-12-06 13:34:43.763,2.25,515.0,0.58,0.76,-0.22,-1.4,1.2,-1.7
2024-12-06 13:34:43.770,3.82,524.0,0.59,0.76,-0.22,-1.52,1.68,-1.52
2024-12-06 13:34:43.778,3.6,511.0,0.58,0.75,-0.22,-1.4,1.93,-1.52
2024-12-06 13:34:43.789,6.75,507.0,0.59,0.75,-0.22,-1.03,1.99,-1.82
2024-12-06 13:34:43.797,4.5,515.0,0.59,0.75,-0.22,-1.09,2.48,-1.88
2024-12-06 13:34:43.803,2.25,523.0,0.6,0.76,-0.22,-1.09,2.48,-1.82
2024-12-06 13:34:43.810,6.3,516.0,0.6,0.76,-0.21,-0.97,2.6,-1.82
2024-12-06 13:34:43.818,5.85,550.0,0.6,0.76,-0.21,-0.97,2.78,-1.88
2024-12-06 13:34:43.829,5.4,508.0,0.6,0.76,-0.2,-0.97,1.81,-2.07
2024-12-06 13:34:43.834,6.52,522.0,0.59,0.75,-0.21,-1.03,0.71,-2.56
2024-12-06 13:34:43.841,6.52,510.0,0.59,0.75,-0.21,-1.03,-0.03,-2.98
2024-12-06 13:34:43.853,5.17,507.0,0.59,0.75,-0.21,-1.03,0.1,-3.23
2024-12-06 13:34:43.859,8.55,545.0,0.6,0.76,-0.22,-1.03,0.1,-3.23
2024-12-06 13:34:43.865,10.12,511.0,0.6,0.76,-0.22,-1.09,0.52,-3.23
2024-12-06 13:34:43.873,10.12,571.0,0.59,0.76,-0.22,-1.09,0.46,-3.23
2024-12-06 13:34:43.886,7.88,515.0,0.58,0.76,-0.21,-1.27,0.52,-2.98
2024-12-06 13:34:43.889,11.92,511.0,0.58,0.76,-0.21,-1.33,0.71,-2.68
2024-12-06 13:34:43.898,9.0,513.0,0.59,0.76,-0.21,-1.33,0.71,-2.37
2024-12-06 13:34:43.906,11.02,511.0,0.59,0.76,-0.21,-1.4,0.52,-2.37
2024-12-06 13:34:43.912,0.22,530.0,0.59,0.76,-0.21,-1.64,0.95,-2.01
2024-12-06 13:34:43.920,11.7,524.0,0.6,0.76,-0.21,-1.76,1.13,-1.76
2024-12-06 13:34:43.961,10.57,514.0,0.6,0.77,-0.21,-1.7,1.38,-1.03
2024-12-06 13:34:43.963,12.82,520.0,0.6,0.77,-0.22,-1.58,1.13,-0.85
2024-12-06 13:34:43.967,13.27,518.0,0.6,0.78,-0.21,-1.64,1.32,-0.6
2024-12-06 13:34:43.975,9.45,529.0,0.6,0.78,-0.21,-1.82,1.99,-0.3
2024-12-06 13:34:43.982,11.02,533.0,0.6,0.78,-0.21,-1.82,1.99,-0.3
2024-12-06 13:34:43.989,13.27,530.0,0.6,0.77,-0.2,-1.82,2.11,-0.24
2024-12-06 13:34:43.998,13.95,518.0,0.6,0.77,-0.2,-2.01,1.81,-0.05
2024-12-06 13:34:44.11,11.92,522.0,0.6,0.77,-0.2,-2.01,1.56,0.13
2024-12-06 13:34:44.19,15.75,526.0,0.6,0.77,-0.21,-1.82,1.5,0.25
2024-12-06 13:34:44.25,16.88,552.0,0.6,0.77,-0.21,-1.64,1.62,0.5
2024-12-06 13:34:44.29,13.27,532.0,0.6,0.77,-0.21,-1.46,1.68,0.62
2024-12-06 13:34:44.37,15.07,526.0,0.6,0.77,-0.2,-1.46,1.68,0.62
2024-12-06 13:34:44.49,13.5,525.0,0.59,0.77,-0.2,-1.4,1.74,0.8
2024-12-06 13:34:44.59,12.38,533.0,0.59,0.77,-0.2,-1.4,1.62,0.92
2024-12-06 13:34:44.61,13.72,515.0,0.59,0.77,-0.2,-1.33,1.26,1.05
2024-12-06 13:34:44.68,15.07,525.0,0.59,0.77,-0.2,-1.21,0.95,1.11
2024-12-06 13:34:44.76,13.72,530.0,0.59,0.76,-0.2,-1.15,0.52,0.98
2024-12-06 13:34:44.85,14.17,527.0,0.59,0.76,-0.2,-1.15,0.52,0.98
2024-12-06 13:34:44.98,16.2,519.0,0.59,0.76,-0.2,-1.03,0.28,0.8
2024-12-06 13:34:44.101,15.52,526.0,0.59,0.76,-0.21,-0.72,0.1,0.68
2024-12-06 13:34:44.108,20.25,533.0,0.59,0.76,-0.21,-0.66,0.1,0.56
2024-12-06 13:34:44.144,16.65,525.0,0.57,0.76,-0.21,-0.72,-0.39,0.44
2024-12-06 13:34:44.147,18.67,524.0,0.57,0.77,-0.21,-0.91,-0.33,0.37
2024-12-06 13:34:44.162,18.67,527.0,0.58,0.77,-0.21,-1.15,0.04,0.44
2024-12-06 13:34:44.164,21.38,533.0,0.58,0.77,-0.21,-1.27,0.46,0.44
2024-12-06 13:34:44.171,17.77,533.0,0.58,0.77,-0.21,-1.27,0.46,0.44
2024-12-06 13:34:44.178,21.38,523.0,0.58,0.77,-0.21,-1.46,1.01,0.44
2024-12-06 13:34:44.191,16.42,532.0,0.58,0.77,-0.21,-1.58,1.32,0.44
2024-12-06 13:34:44.201,18.23,533.0,0.58,0.77,-0.2,-1.64,1.44,0.5
2024-12-06 13:34:44.205,22.27,537.0,0.58,0.77,-0.2,-1.64,1.68,0.56
2024-12-06 13:34:44.213,24.52,520.0,0.58,0.77,-0.2,-1.76,1.93,0.74
2024-12-06 13:34:44.223,22.72,526.0,0.59,0.77,-0.19,-1.76,1.93,0.74
2024-12-06 13:34:44.228,22.05,545.0,0.59,0.77,-0.19,-1.7,1.74,0.74
2024-12-06 13:34:44.233,18.67,521.0,0.59,0.77,-0.2,-1.7,1.68,0.74
2024-12-06 13:34:44.246,21.82,513.0,0.59,0.78,-0.2,-1.7,1.74,0.68
2024-12-06 13:34:44.254,18.23,521.0,0.6,0.78,-0.2,-1.58,1.68,0.8
2024-12-06 13:34:44.257,22.27,524.0,0.6,0.78,-0.2,-1.58,1.5,0.86
2024-12-06 13:34:44.265,19.8,526.0,0.6,0.78,-0.2,-1.64,1.26,0.86
2024-12-06 13:34:44.273,21.6,520.0,0.6,0.78,-0.2,-1.64,1.26,0.86
2024-12-06 13:34:44.299,18.23,526.0,0.59,0.77,-0.19,-1.4,0.95,0.8
2024-12-06 13:34:44.323,20.02,530.0,0.59,0.77,-0.19,-1.21,0.59,0.62
2024-12-06 13:34:44.329,19.35,567.0,0.59,0.77,-0.2,-0.85,0.83,0.37
2024-12-06 13:34:44.338,23.62,540.0,0.59,0.77,-0.2,-0.79,0.83,0.44
2024-12-06 13:34:44.366,24.52,506.0,0.58,0.77,-0.21,-0.66,0.83,0.68
2024-12-06 13:34:44.374,21.6,541.0,0.58,0.77,-0.21,-0.72,1.13,0.86
2024-12-06 13:34:44.484,23.17,541.0,0.58,0.78,-0.19,-1.58,1.32,1.53
2024-12-06 13:34:44.486,24.75,541.0,0.58,0.77,-0.19,-1.7,1.44,1.41
2024-12-06 13:34:44.494,24.75,543.0,0.58,0.77,-0.18,-1.76,1.38,1.41
2024-12-06 13:34:44.505,29.02,525.0,0.59,0.77,-0.18,-1.88,1.68,1.35
2024-12-06 13:34:44.514,26.77,538.0,0.59,0.77,-0.18,-1.88,1.68,1.35
2024-12-06 13:34:44.518,25.2,538.0,0.59,0.76,-0.19,-1.88,1.56,1.35
2024-12-06 13:34:44.525,28.12,533.0,0.59,0.76,-0.19,-1.94,1.38,1.29
2024-12-06 13:34:44.536,25.42,548.0,0.59,0.76,-0.19,-1.94,1.07,1.29
2024-12-06 13:34:44.543,27.67,542.0,0.59,0.76,-0.2,-1.82,0.83,1.29
2024-12-06 13:34:44.549,30.38,528.0,0.59,0.76,-0.2,-1.76,0.65,1.35
2024-12-06 13:34:44.562,25.88,549.0,0.59,0.76,-0.2,-1.76,0.65,1.35
2024-12-06 13:34:44.591,29.02,529.0,0.59,0.77,-0.2,-1.76,-0.09,1.47
2024-12-06 13:34:44.593,26.1,530.0,0.59,0.77,-0.2,-1.88,-0.15,1.53
2024-12-06 13:34:44.596,27.22,563.0,0.59,0.77,-0.19,-2.01,-0.39,1.47
2024-12-06 13:34:44.605,29.7,525.0,0.59,0.77,-0.19,-2.01,-0.39,1.47
2024-12-06 13:34:44.613,32.62,550.0,0.59,0.77,-0.19,-2.25,-0.27,1.53
2024-12-06 13:34:44.620,32.4,570.0,0.59,0.76,-0.19,-2.31,-0.33,1.53
2024-12-06 13:34:44.627,31.05,539.0,0.58,0.76,-0.19,-2.13,-0.64,1.41
2024-12-06 13:34:44.635,32.62,562.0,0.58,0.76,-0.19,-2.07,-0.88,1.17
2024-12-06 13:34:44.645,28.8,544.0,0.59,0.76,-0.19,-2.07,-0.7,1.17
2024-12-06 13:34:44.659,32.4,551.0,0.59,0.77,-0.19,-2.07,-0.7,1.17
2024-12-06 13:34:44.680,32.4,531.0,0.59,0.78,-0.19,-2.01,-0.03,1.35
2024-12-06 13:34:44.684,31.5,524.0,0.58,0.79,-0.19,-2.01,2.11,2.02
2024-12-06 13:34:44.690,35.33,536.0,0.58,0.78,-0.19,-1.94,2.66,2.08
2024-12-06 13:34:44.697,30.82,528.0,0.58,0.77,-0.19,-1.94,2.66,2.08
2024-12-06 13:34:44.705,30.82,543.0,0.59,0.77,-0.19,-1.82,2.84,2.14
2024-12-06 13:34:44.713,34.65,546.0,0.59,0.77,-0.18,-1.64,2.9,2.14
2024-12-06 13:34:44.721,36.22,545.0,0.6,0.77,-0.18,-1.46,2.66,2.14
2024-12-06 13:34:44.734,33.75,542.0,0.6,0.77,-0.18,-1.46,2.36,2.02
2024-12-06 13:34:44.753,31.95,525.0,0.6,0.76,-0.18,-1.46,1.87,1.96
2024-12-06 13:34:44.766,35.55,549.0,0.59,0.76,-0.18,-1.4,1.2,1.78
2024-12-06 13:34:44.769,36.22,527.0,0.59,0.77,-0.19,-1.03,0.65,1.35
2024-12-06 13:34:44.814,37.58,548.0,0.59,0.78,-0.2,-0.72,1.07,1.78
2024-12-06 13:34:44.822,39.83,533.0,0.59,0.79,-0.2,-0.85,1.44,1.96
2024-12-06 13:34:44.830,41.85,551.0,0.59,0.78,-0.19,-0.85,1.44,1.96
2024-12-06 13:34:44.841,38.02,537.0,0.58,0.77,-0.19,-1.03,2.11,1.78
2024-12-06 13:34:44.846,38.92,537.0,0.59,0.77,-0.19,-1.09,1.99,1.6
2024-12-06 13:34:44.854,41.85,536.0,0.58,0.77,-0.18,-1.21,1.87,1.47
2024-12-06 13:34:44.861,38.92,539.0,0.58,0.77,-0.18,-1.21,1.99,1.41
2024-12-06 13:34:44.882,38.92,547.0,0.59,0.78,-0.18,-1.21,1.99,1.6
2024-12-06 13:34:44.885,33.08,546.0,0.59,0.78,-0.18,-1.15,1.81,1.66
2024-12-06 13:34:44.894,41.85,535.0,0.59,0.78,-0.18,-1.27,2.29,1.78
2024-12-06 13:34:44.901,41.62,555.0,0.6,0.77,-0.17,-1.03,2.42,1.96
2024-12-06 13:34:44.909,41.85,554.0,0.57,0.77,-0.18,-0.91,2.36,2.02
2024-12-06 13:34:44.917,38.47,547.0,0.59,0.77,-0.18,-1.09,2.66,1.84
2024-12-06 13:34:44.925,43.42,544.0,0.59,0.77,-0.17,-1.09,2.66,1.84
2024-12-06 13:34:44.940,37.35,526.0,0.59,0.77,-0.17,-1.15,2.84,1.9
2024-12-06 13:34:44.942,45.22,546.0,0.59,0.77,-0.17,-1.21,3.15,1.96
2024-12-06 13:34:44.948,38.25,562.0,0.59,0.77,-0.17,-1.27,3.39,2.02
2024-12-06 13:34:44.957,38.7,550.0,0.59,0.77,-0.17,-1.4,3.51,2.27
2024-12-06 13:34:44.965,41.4,563.0,0.59,0.78,-0.17,-1.46,3.27,2.39
2024-12-06 13:34:44.972,43.65,549.0,0.59,0.77,-0.17,-1.46,3.27,2.39
2024-12-06 13:34:44.983,44.55,545.0,0.6,0.77,-0.18,-1.15,2.36,2.45
2024-12-06 13:34:44.987,43.65,565.0,0.59,0.76,-0.19,-0.97,2.23,2.02
