Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-06 12:34:23.852,29.7,482.0,0.39,0.91,-0.07,-0.15,-0.18,-1.82
2024-12-06 12:34:23.877,27.22,483.0,0.4,0.91,-0.07,-1.12,0.55,-0.66
2024-12-06 12:34:23.905,28.8,469.0,0.54,1.0,-0.07,-1.79,6.11,14.17
2024-12-06 12:34:23.933,23.17,479.0,0.51,0.96,-0.07,-2.1,8.67,21.68
2024-12-06 12:34:23.968,20.25,497.0,0.44,0.86,-0.05,-2.04,0.74,21.31
2024-12-06 12:34:24.63,14.62,479.0,0.41,0.81,-0.04,-0.94,-8.24,16.18
2024-12-06 12:34:24.71,14.85,480.0,0.34,0.87,-0.06,1.2,-6.83,3.18
2024-12-06 12:34:24.77,3.38,454.0,0.34,0.9,-0.08,0.89,-1.77,-0.42
2024-12-06 12:34:24.103,11.02,500.0,0.39,0.89,-0.08,-0.21,2.93,-1.7
2024-12-06 12:34:24.127,10.12,487.0,0.41,0.87,-0.07,-1.43,4.03,-0.72
2024-12-06 12:34:24.153,4.95,482.0,0.49,0.89,-0.05,-1.98,2.81,-2.13
2024-12-06 12:34:24.187,5.62,484.0,0.47,0.89,-0.06,-1.18,-1.09,0.68
2024-12-06 12:34:24.210,8.77,485.0,0.45,0.87,-0.05,-1.18,-5.92,-1.88
2024-12-06 12:34:24.245,8.32,486.0,0.46,0.88,-0.05,-1.98,-7.81,-0.17
2024-12-06 12:34:24.270,6.75,485.0,0.41,0.88,-0.06,-2.34,-7.08,-0.84
2024-12-06 12:34:24.316,5.62,479.0,0.39,0.87,-0.06,-2.65,-5.79,-3.77
2024-12-06 12:34:24.320,7.42,487.0,0.44,0.88,-0.06,-2.95,-2.5,-2.68
2024-12-06 12:34:24.347,-0.67,505.0,0.42,0.89,-0.06,-3.01,-1.46,-1.76
2024-12-06 12:34:25.731,3.15,481.0,0.39,0.82,-0.04,2.3,1.23,1.05
2024-12-06 12:34:25.738,-2.02,475.0,0.44,0.93,-0.03,2.3,2.81,4.59
2024-12-06 12:34:25.747,-4.28,478.0,0.43,0.92,-0.03,2.11,2.57,4.34
