Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-06 12:35:49.714,24.75,472.0,0.32,1.02,-0.09,-0.51,-8.85,-2.98
2024-12-06 12:35:49.740,23.4,445.0,0.36,0.96,-0.18,-0.02,1.16,-2.43
2024-12-06 12:35:49.791,21.15,453.0,0.49,0.99,-0.19,1.2,11.72,7.09
2024-12-06 12:35:49.799,16.2,476.0,0.47,0.92,-0.19,2.42,11.11,8.07
2024-12-06 12:35:49.824,14.62,458.0,0.46,0.85,-0.12,1.5,-5.98,6.18
2024-12-06 12:35:49.851,13.5,448.0,0.42,0.78,-0.12,1.38,-20.56,2.02
2024-12-06 12:35:49.879,7.2,461.0,0.37,0.76,-0.11,2.3,-28.19,-1.94
2024-12-06 12:35:49.920,4.05,472.0,0.31,0.8,-0.12,3.09,-31.25,-7.13
2024-12-06 12:35:49.939,7.42,482.0,0.28,0.85,-0.16,1.2,-24.17,-10.0
2024-12-06 12:35:49.962,3.82,464.0,0.25,0.85,-0.16,-2.71,-18.37,-11.1
2024-12-06 12:35:50.74,2.02,474.0,0.27,0.8,-0.16,-6.92,-13.67,-10.18
2024-12-06 12:35:50.76,3.6,457.0,0.34,0.98,-0.06,-20.96,-29.11,-3.29
2024-12-06 12:35:51.379,0.0,460.0,0.32,0.94,-0.06,5.47,5.99,0.93
2024-12-06 12:35:51.387,1.57,469.0,0.32,0.93,-0.05,5.35,6.05,1.29
2024-12-06 12:35:51.394,0.67,469.0,0.32,0.92,-0.05,5.23,5.86,1.6
2024-12-06 12:35:51.402,3.38,461.0,0.32,0.91,-0.04,4.8,5.74,1.84
2024-12-06 12:35:51.410,1.35,480.0,0.32,0.91,-0.04,4.37,5.68,2.09
2024-12-06 12:35:51.420,0.0,471.0,0.32,0.9,-0.03,3.82,5.56,2.15
2024-12-06 12:35:51.431,1.57,483.0,0.32,0.9,-0.02,3.82,5.56,2.15
2024-12-06 12:35:51.445,-0.22,459.0,0.33,0.9,-0.01,3.21,5.56,2.09
2024-12-06 12:35:51.450,0.22,473.0,0.34,0.9,-0.01,2.78,5.8,2.09
2024-12-06 12:35:51.485,-0.45,472.0,0.36,0.93,-0.01,1.38,6.47,3.0
2024-12-06 12:35:51.488,1.12,472.0,0.37,0.92,-0.02,1.14,5.86,2.82
2024-12-06 12:35:51.500,2.02,469.0,0.37,0.92,-0.02,0.89,4.95,2.82
2024-12-06 12:35:51.505,-1.35,469.0,0.38,0.91,-0.03,0.34,3.36,2.94
2024-12-06 12:35:51.511,0.45,480.0,0.37,0.91,-0.03,0.34,3.36,2.94
2024-12-06 12:35:51.519,-2.02,470.0,0.37,0.91,-0.03,-0.27,1.9,2.7
2024-12-06 12:35:51.527,2.92,470.0,0.38,0.92,-0.03,-0.76,0.31,2.76
2024-12-06 12:35:51.537,1.35,463.0,0.4,0.93,-0.04,-1.06,-0.79,3.43
2024-12-06 12:35:51.542,1.8,490.0,0.4,0.93,-0.04,-1.18,-1.46,4.16
2024-12-06 12:35:51.557,0.22,463.0,0.39,0.92,-0.04,-1.18,-2.19,4.4
2024-12-06 12:35:51.563,1.12,467.0,0.38,0.92,-0.03,-1.37,-2.19,4.4
2024-12-06 12:35:51.614,-1.35,466.0,0.33,0.93,-0.02,-2.46,-0.42,1.78
2024-12-06 12:35:51.623,-1.57,481.0,0.33,0.93,-0.02,-2.04,0.68,1.35
2024-12-06 12:35:51.631,0.9,466.0,0.33,0.91,-0.03,-2.04,1.96,1.11
2024-12-06 12:35:51.633,0.22,472.0,0.34,0.9,-0.03,-1.67,1.96,1.11
2024-12-06 12:35:51.650,-0.22,460.0,0.35,0.9,-0.03,-1.43,3.24,1.35
2024-12-06 12:35:51.653,-0.22,495.0,0.35,0.9,-0.03,-1.06,3.97,1.72
2024-12-06 12:35:51.660,0.67,471.0,0.35,0.92,-0.04,-0.69,3.67,2.02
2024-12-06 12:35:51.674,0.22,455.0,0.35,0.92,-0.04,-0.51,3.79,1.9
2024-12-06 12:35:51.679,-2.47,484.0,0.35,0.93,-0.05,-0.51,3.79,1.9
2024-12-06 12:35:51.682,-1.12,466.0,0.35,0.94,-0.06,-0.02,3.79,1.6
2024-12-06 12:35:51.688,0.9,466.0,0.36,0.94,-0.07,0.4,3.06,1.35
2024-12-06 12:35:51.695,1.57,471.0,0.37,0.94,-0.06,0.65,2.32,1.41
2024-12-06 12:35:51.704,1.35,474.0,0.37,0.94,-0.06,0.77,1.59,1.48
2024-12-06 12:35:51.711,0.22,471.0,0.37,0.93,-0.05,0.89,0.92,1.29
