Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-06 13:30:11.524,-0.22,517.0,0.83,0.53,-0.09,0.62,0.52,0.62
2024-12-06 13:30:11.576,-0.45,536.0,0.81,0.52,-0.08,0.44,0.34,0.86
2024-12-06 13:30:11.580,2.92,518.0,0.75,0.48,-0.07,-0.05,-1.25,-7.5
2024-12-06 13:30:11.607,-1.57,540.0,0.83,0.54,-0.09,0.25,-0.15,-8.05
2024-12-06 13:30:11.638,4.05,517.0,0.84,0.56,-0.1,1.47,2.48,-5.18
2024-12-06 13:30:11.662,2.47,544.0,0.86,0.55,-0.1,0.56,2.11,-2.74
2024-12-06 13:30:11.696,2.02,526.0,0.84,0.54,-0.11,-0.17,-0.09,-2.43
2024-12-06 13:30:11.718,4.28,539.0,0.83,0.55,-0.09,1.11,-0.51,-2.8
2024-12-06 13:30:11.752,4.05,528.0,0.81,0.55,-0.08,1.84,0.95,-2.74
2024-12-06 13:30:11.791,5.62,526.0,0.78,0.54,-0.09,1.78,2.29,-3.96
2024-12-06 13:30:11.801,11.25,545.0,0.83,0.55,-0.09,0.8,1.62,-2.98
2024-12-06 13:30:11.828,7.65,539.0,0.8,0.54,-0.1,0.74,0.22,-5.24
2024-12-06 13:30:11.856,8.77,535.0,0.81,0.56,-0.09,0.74,0.89,-6.03
2024-12-06 13:30:11.899,11.47,546.0,0.82,0.56,-0.09,1.05,1.5,-4.69
2024-12-06 13:30:11.914,11.7,525.0,0.81,0.56,-0.09,1.35,1.99,-5.06
2024-12-06 13:30:11.946,13.95,509.0,0.82,0.56,-0.09,1.23,0.83,-5.24
2024-12-06 13:30:11.966,16.2,546.0,0.82,0.57,-0.08,1.66,1.56,-5.18
2024-12-06 13:30:12.84,14.85,524.0,0.83,0.58,-0.09,3.3,0.95,-5.12
2024-12-06 13:30:12.87,16.2,534.0,0.79,0.57,-0.1,3.18,1.07,-5.91
2024-12-06 13:30:12.105,18.0,521.0,0.79,0.58,-0.1,2.21,1.5,-4.81
2024-12-06 13:30:12.136,21.38,523.0,0.79,0.59,-0.1,2.69,2.23,-3.53
2024-12-06 13:30:12.159,17.55,510.0,0.79,0.59,-0.11,3.24,3.88,-2.74
2024-12-06 13:30:12.187,23.62,529.0,0.78,0.58,-0.12,3.12,3.7,-4.87
2024-12-06 13:30:12.243,21.38,509.0,0.82,0.59,-0.1,2.63,2.05,-4.14
2024-12-06 13:30:12.245,22.05,522.0,0.81,0.6,-0.11,2.69,1.74,-2.86
2024-12-06 13:30:12.271,21.82,530.0,0.79,0.59,-0.1,3.12,1.68,-2.92
2024-12-06 13:30:12.299,24.52,536.0,0.79,0.58,-0.1,2.88,2.42,-4.26
2024-12-06 13:30:12.325,28.12,538.0,0.82,0.56,-0.09,2.02,3.58,-6.64
2024-12-06 13:30:12.357,27.9,520.0,0.8,0.57,-0.1,1.53,2.23,-8.48
2024-12-06 13:30:12.382,29.92,513.0,0.8,0.61,-0.1,1.29,0.1,-9.7
2024-12-06 13:30:12.417,28.8,519.0,0.74,0.64,-0.1,1.84,-1.49,-5.18
2024-12-06 13:30:12.435,27.67,537.0,0.76,0.64,-0.09,2.21,0.52,-3.29
2024-12-06 13:30:12.479,27.0,514.0,0.75,0.62,-0.1,2.21,3.94,-2.31
2024-12-06 13:30:12.494,33.97,520.0,0.75,0.6,-0.1,2.14,2.66,-4.14
2024-12-06 13:30:12.517,30.15,517.0,0.8,0.62,-0.08,1.29,1.87,-2.13
2024-12-06 13:30:12.567,33.3,520.0,0.78,0.62,-0.11,1.41,1.2,-0.79
2024-12-06 13:30:12.574,41.17,546.0,0.75,0.62,-0.1,0.62,0.59,-1.88
2024-12-06 13:30:12.616,38.02,637.0,0.75,0.61,-0.08,0.13,1.87,-3.41
2024-12-06 13:30:12.629,37.12,528.0,0.74,0.6,-0.1,1.05,0.52,-4.69
2024-12-06 13:30:12.659,40.72,530.0,0.76,0.61,-0.09,0.74,1.38,-6.28
2024-12-06 13:30:12.686,35.1,523.0,0.75,0.62,-0.11,0.44,0.83,-5.85
2024-12-06 13:30:12.717,42.75,535.0,0.84,0.52,-0.1,-1.03,3.27,-13.66
2024-12-06 13:30:12.746,45.0,527.0,0.8,0.64,-0.11,-1.88,2.42,-18.85
2024-12-06 13:30:12.803,46.12,577.0,0.7,0.7,-0.1,-0.36,-4.54,-10.8
2024-12-06 13:30:12.807,43.2,542.0,0.72,0.67,-0.08,1.11,-3.32,-6.89
2024-12-06 13:30:12.822,45.9,531.0,0.71,0.65,-0.1,2.08,2.97,-6.03
2024-12-06 13:30:12.849,49.27,540.0,0.74,0.64,-0.11,2.27,3.33,-6.16
2024-12-06 13:30:12.877,47.25,523.0,0.77,0.65,-0.12,1.11,-0.33,-6.03
2024-12-06 13:30:12.908,49.5,532.0,0.74,0.66,-0.13,1.29,-2.34,-5.36
2024-12-06 13:30:12.933,49.72,565.0,0.72,0.66,-0.1,1.35,-0.27,-6.71
2024-12-06 13:30:12.960,45.67,523.0,0.73,0.66,-0.1,1.84,1.07,-6.16
2024-12-06 13:30:12.987,46.57,547.0,0.75,0.69,-0.11,2.33,2.48,-4.45
2024-12-06 13:30:13.32,49.05,559.0,0.75,0.68,-0.1,2.14,1.2,-4.51
2024-12-06 13:30:13.129,53.77,556.0,0.73,0.68,-0.13,1.47,1.32,-2.68
2024-12-06 13:30:13.133,56.02,545.0,0.73,0.69,-0.11,2.27,2.97,0.8
2024-12-06 13:30:13.152,56.47,543.0,0.73,0.66,-0.11,2.21,2.48,1.05
2024-12-06 13:30:13.181,59.85,547.0,0.73,0.68,-0.12,2.02,1.44,0.5
