Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-06 13:15:39.779,-4.5,474.0,0.16,0.97,-0.03,0.83,0.62,4.26
2024-12-06 13:15:39.807,-0.45,483.0,0.17,0.98,-0.03,0.83,2.14,4.62
2024-12-06 13:15:39.837,2.47,486.0,0.19,0.99,-0.03,0.65,5.87,8.1
2024-12-06 13:15:39.862,-0.9,486.0,0.14,0.96,-0.04,0.77,2.88,4.38
2024-12-06 13:15:39.889,-0.9,476.0,0.16,0.97,-0.03,0.89,2.45,3.95
2024-12-06 13:15:40.0,0.9,492.0,0.16,0.98,-0.01,1.26,0.13,2.73
2024-12-06 13:15:40.3,-4.05,476.0,0.13,0.98,-0.01,1.01,-4.45,-3.01
2024-12-06 13:15:40.27,3.15,487.0,0.12,0.96,-0.02,0.16,-7.01,-5.21
2024-12-06 13:15:40.55,5.85,494.0,0.15,0.97,-0.03,-0.27,-6.03,-5.02
2024-12-06 13:15:40.93,3.15,497.0,0.13,0.98,-0.03,-0.51,-2.13,-3.62
2024-12-06 13:15:40.109,3.38,506.0,0.14,0.99,-0.03,-0.76,0.68,-1.85
2024-12-06 13:15:40.139,8.55,495.0,0.12,0.98,-0.03,-0.82,-0.24,-1.36
2024-12-06 13:15:40.175,8.32,499.0,0.14,0.98,-0.03,-1.06,-1.52,-2.34
2024-12-06 13:15:40.191,3.82,507.0,0.13,0.98,-0.03,-0.51,-1.64,-2.58
2024-12-06 13:15:40.219,7.65,524.0,0.12,0.98,-0.0,-0.08,-2.31,-3.5
2024-12-06 13:15:40.253,10.57,510.0,0.12,0.98,-0.03,0.16,-2.62,-3.68
2024-12-06 13:15:40.630,22.05,544.0,0.07,0.99,-0.04,0.53,5.26,-2.52
2024-12-06 13:15:40.656,26.55,509.0,0.09,0.99,-0.03,0.28,5.26,0.41
2024-12-06 13:15:40.700,22.27,505.0,0.06,0.97,-0.02,0.83,4.77,-1.36
2024-12-06 13:15:40.743,28.57,512.0,0.09,0.99,-0.01,0.83,4.89,-1.97
2024-12-06 13:15:40.752,29.7,501.0,0.06,0.99,-0.02,0.77,3.0,-1.12
2024-12-06 13:15:40.766,26.32,513.0,0.07,0.99,-0.04,1.01,0.99,-1.3
2024-12-06 13:15:40.794,30.38,521.0,0.06,0.99,-0.03,0.89,0.07,-1.48
2024-12-06 13:15:40.827,32.85,525.0,0.05,0.98,-0.03,0.53,-0.54,-1.91
2024-12-06 13:15:40.850,31.5,509.0,0.04,0.98,-0.03,0.1,-0.97,-2.83
2024-12-06 13:15:40.879,33.52,540.0,0.05,0.99,-0.02,-0.57,0.44,-1.97
2024-12-06 13:15:40.905,29.25,509.0,0.03,1.0,-0.02,-1.73,2.39,-1.36
2024-12-06 13:15:40.932,36.0,520.0,0.03,0.99,-0.03,-2.28,4.65,-1.48
2024-12-06 13:15:41.51,32.4,521.0,0.06,1.0,-0.02,-0.7,0.99,2.97
2024-12-06 13:15:41.70,40.27,541.0,0.06,0.99,-0.02,0.22,0.07,3.58
2024-12-06 13:15:41.105,38.25,521.0,0.04,1.0,-0.02,0.71,-0.3,5.72
2024-12-06 13:15:41.124,39.15,532.0,0.05,0.98,-0.02,1.01,-2.13,4.68
2024-12-06 13:15:41.155,40.27,529.0,0.06,0.98,-0.02,0.89,-3.1,4.74
2024-12-06 13:15:41.194,44.77,534.0,0.04,0.99,-0.01,0.83,-5.0,4.32
2024-12-06 13:15:41.210,45.22,543.0,0.02,0.98,-0.01,0.65,-6.64,2.18
2024-12-06 13:15:41.235,41.85,529.0,0.04,1.0,-0.01,-0.39,-6.95,2.73
2024-12-06 13:15:41.262,46.8,541.0,0.02,0.99,-0.02,-0.94,-7.01,1.94
2024-12-06 13:15:41.291,48.15,552.0,0.03,0.99,-0.01,-1.43,-7.25,2.06
2024-12-06 13:15:41.319,49.72,608.0,0.02,0.99,-0.02,-1.85,-7.25,2.97
2024-12-06 13:15:41.346,48.6,538.0,0.02,0.97,-0.02,-1.67,-8.41,1.14
2024-12-06 13:15:41.372,49.5,538.0,0.03,0.99,-0.02,-1.61,-8.05,1.02
2024-12-06 13:15:41.414,52.2,563.0,0.03,1.01,-0.02,-1.92,-7.19,1.45
2024-12-06 13:15:41.428,54.0,554.0,0.03,0.99,-0.03,-1.31,-7.87,0.9
2024-12-06 13:15:41.455,51.3,565.0,0.02,0.98,-0.02,-0.82,-8.41,1.02
2024-12-06 13:15:41.485,57.6,568.0,0.02,0.99,-0.02,-0.45,-8.23,1.26
2024-12-06 13:15:41.512,56.02,569.0,0.02,0.99,-0.02,-0.27,-7.44,2.12
2024-12-06 13:15:41.538,58.05,546.0,0.02,1.01,-0.01,-0.02,-6.34,3.77
2024-12-06 13:15:41.566,60.75,550.0,-0.0,0.98,-0.02,0.22,-6.28,3.22
2024-12-06 13:15:41.594,62.55,563.0,0.01,0.98,-0.01,0.46,-5.73,2.85
2024-12-06 13:15:41.643,60.75,561.0,0.0,1.01,-0.01,-0.15,-3.84,3.95
2024-12-06 13:15:41.649,62.32,561.0,0.01,1.0,-0.01,-0.21,-4.26,3.28
2024-12-06 13:15:41.679,64.57,567.0,0.02,1.01,-0.01,-0.57,-4.75,4.26
2024-12-06 13:15:41.705,64.8,564.0,0.02,0.98,-0.0,-0.45,-5.67,5.17
2024-12-06 13:15:41.732,67.05,565.0,0.03,0.98,-0.01,0.04,-6.28,5.11
2024-12-06 13:15:41.760,64.8,579.0,0.01,0.99,-0.01,0.04,-5.42,5.84
2024-12-06 13:15:41.790,63.9,569.0,0.01,0.98,-0.01,0.1,-5.0,4.8
2024-12-06 13:15:41.815,69.3,591.0,0.01,1.0,-0.01,-0.33,-4.45,5.11
2024-12-06 13:15:41.871,67.28,587.0,0.01,1.0,-0.01,-0.21,-4.51,5.6
2024-12-06 13:15:41.873,69.07,578.0,0.01,0.98,-0.01,-0.15,-4.75,5.11
2024-12-06 13:15:41.897,71.55,592.0,0.02,1.0,-0.01,-0.08,-4.26,5.6
2024-12-06 13:15:41.926,69.07,570.0,0.0,0.96,-0.02,0.46,-3.84,3.83
2024-12-06 13:15:41.954,70.2,597.0,0.02,0.98,-0.01,0.4,-4.02,3.03
2024-12-06 13:15:41.979,69.75,581.0,0.01,1.01,-0.01,0.34,-4.08,2.85
2024-12-06 13:15:42.9,73.57,588.0,0.0,0.99,-0.01,0.59,-3.78,2.12
2024-12-06 13:15:42.101,72.22,590.0,0.02,1.02,-0.01,-1.06,-3.53,2.3
2024-12-06 13:15:42.124,77.4,611.0,-0.0,1.0,-0.01,-0.63,-2.43,3.4
2024-12-06 13:15:42.158,75.15,638.0,0.02,0.98,-0.0,-0.45,-2.43,3.89
2024-12-06 13:15:42.171,75.82,612.0,0.03,0.99,-0.01,-0.39,-1.94,4.74
2024-12-06 13:15:42.199,81.0,614.0,0.02,0.98,-0.01,1.01,-1.82,4.93
2024-12-06 13:15:42.227,83.25,614.0,0.03,0.99,-0.01,1.01,-2.56,5.72
2024-12-06 13:15:42.257,77.17,609.0,0.02,1.0,-0.01,1.5,-2.86,6.76
2024-12-06 13:15:42.282,83.7,616.0,0.02,1.0,-0.01,1.44,-2.86,7.43
2024-12-06 13:15:43.591,81.22,614.0,0.02,0.98,-0.01,0.71,0.86,4.62
2024-12-06 13:15:43.603,89.1,601.0,0.02,0.98,-0.01,0.71,0.99,4.44
2024-12-06 13:15:43.609,81.22,618.0,0.02,0.99,-0.01,0.59,1.23,4.26
2024-12-06 13:15:43.614,84.38,618.0,0.02,0.99,-0.01,0.59,1.23,4.26
2024-12-06 13:15:43.626,82.12,614.0,0.02,0.99,-0.01,0.53,1.41,4.13
2024-12-06 13:15:43.631,84.6,620.0,0.02,0.99,-0.01,0.53,1.53,3.95
2024-12-06 13:15:43.657,85.28,623.0,0.02,0.99,-0.01,0.65,1.72,3.83
2024-12-06 13:15:43.660,85.05,637.0,0.02,0.99,-0.01,0.59,1.72,3.83
2024-12-06 13:15:43.674,85.72,607.0,0.02,0.99,-0.01,0.59,1.78,3.77
2024-12-06 13:15:43.679,84.82,606.0,0.02,0.99,-0.01,0.59,1.78,3.71
2024-12-06 13:15:43.683,81.22,609.0,0.02,0.99,-0.01,0.59,1.72,3.71
2024-12-06 13:15:43.690,84.38,609.0,0.02,0.99,-0.01,0.53,1.72,3.64
2024-12-06 13:15:43.698,88.42,605.0,0.02,0.99,-0.01,0.53,1.72,3.64
2024-12-06 13:15:43.707,86.85,605.0,0.02,0.99,-0.01,0.53,1.72,3.58
2024-12-06 13:15:43.714,85.5,612.0,0.02,0.99,-0.01,0.46,1.78,3.52
2024-12-06 13:15:43.721,86.85,607.0,0.02,0.99,-0.01,0.46,1.78,3.46
2024-12-06 13:15:43.732,85.05,605.0,0.02,0.99,-0.01,0.46,1.72,3.46
2024-12-06 13:15:43.737,87.3,620.0,0.02,0.99,-0.01,0.4,1.72,3.46
2024-12-06 13:15:43.747,85.28,598.0,0.02,0.99,-0.01,0.4,1.72,3.46
2024-12-06 13:15:43.753,80.1,622.0,0.02,0.99,-0.01,0.4,1.66,3.52
2024-12-06 13:15:43.761,81.22,600.0,0.02,0.99,-0.01,0.4,1.6,3.52
2024-12-06 13:15:43.802,85.72,617.0,0.02,0.99,-0.01,0.46,1.6,3.77
2024-12-06 13:15:43.806,85.72,626.0,0.02,1.0,-0.01,0.4,1.47,3.95
2024-12-06 13:15:43.814,84.82,600.0,0.02,1.0,-0.01,0.16,1.47,4.19
2024-12-06 13:15:43.833,86.62,603.0,0.02,1.0,-0.01,0.16,1.72,4.26
2024-12-06 13:15:43.835,82.8,609.0,0.02,1.0,-0.01,0.16,1.72,4.26
2024-12-06 13:15:43.838,85.5,607.0,0.03,1.01,-0.01,0.04,0.92,4.74
2024-12-06 13:15:43.851,84.82,619.0,0.03,1.01,-0.02,-0.39,1.9,5.41
2024-12-06 13:15:43.859,85.28,597.0,0.02,1.01,-0.02,-0.33,3.43,5.96
2024-12-06 13:15:43.862,86.4,615.0,0.02,1.01,-0.02,-0.21,3.0,6.82
2024-12-06 13:15:43.868,84.82,596.0,0.02,1.01,-0.01,-0.21,3.0,6.82
2024-12-06 13:15:43.876,84.15,616.0,0.02,1.0,-0.01,-0.02,3.24,7.25
2024-12-06 13:15:43.884,84.6,611.0,0.02,0.98,-0.01,-0.15,3.49,7.43
2024-12-06 13:15:43.892,85.95,610.0,0.02,0.95,-0.01,0.1,3.91,7.0
