Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-16 10:41:50.896,2.25,549.0,0.31,0.93,0.13,-0.29,-0.67,0.74
2024-12-16 10:41:50.985,1.35,522.0,0.3,0.93,0.14,-0.35,-1.65,-0.05
2024-12-16 10:41:51.41,0.45,520.0,0.23,0.89,0.15,-0.84,-7.44,-11.04
2024-12-16 10:41:51.102,5.62,518.0,0.27,0.93,0.19,0.38,-10.68,-19.64
2024-12-16 10:41:51.271,5.4,509.0,0.22,0.95,0.12,-2.31,-5.74,-20.01
2024-12-16 10:41:51.415,23.85,552.0,0.29,0.92,0.17,0.69,10.62,14.66
2024-12-16 10:41:51.460,26.1,537.0,0.32,0.94,0.15,1.42,8.79,14.66
2024-12-16 10:41:51.512,26.55,545.0,0.31,0.93,0.16,1.54,1.22,13.68
2024-12-16 10:41:51.626,38.02,526.0,0.32,0.94,0.15,1.23,2.5,13.74
2024-12-16 10:41:51.689,38.92,549.0,0.32,0.91,0.17,-2.18,-0.18,11.42
2024-12-16 10:41:51.750,44.1,536.0,0.37,0.94,0.22,-8.71,-7.32,10.2
2024-12-16 10:41:51.854,49.27,531.0,0.41,0.9,0.18,-10.42,-16.66,12.22
2024-12-16 10:41:51.917,51.52,528.0,0.38,0.91,0.11,-7.37,-10.98,14.05
2024-12-16 10:41:51.978,59.85,535.0,0.39,0.9,0.14,-4.08,-8.85,12.4
2024-12-16 10:41:52.34,60.75,510.0,0.41,0.91,0.16,-1.51,-4.33,12.46
2024-12-16 10:41:52.93,66.15,515.0,0.4,0.88,0.17,-1.7,-3.42,12.03
2024-12-16 10:41:52.144,69.97,517.0,0.42,0.88,0.18,-3.59,-1.89,12.46
2024-12-16 10:41:52.195,75.15,512.0,0.45,0.86,0.17,-4.81,-4.27,13.62
2024-12-16 10:41:52.255,72.0,509.0,0.46,0.82,0.17,-2.24,-3.42,12.52
2024-12-16 10:41:52.300,74.92,517.0,0.47,0.84,0.19,-0.66,0.86,11.3
2024-12-16 10:41:52.346,80.1,518.0,0.48,0.87,0.19,0.01,1.22,10.75
2024-12-16 10:41:52.401,83.47,503.0,0.49,0.87,0.18,0.2,0.8,10.69
2024-12-16 10:41:53.675,82.12,501.0,0.52,0.83,0.18,0.2,-1.4,0.07
2024-12-16 10:41:53.730,87.3,525.0,0.52,0.83,0.18,0.01,-1.1,1.23
2024-12-16 10:41:53.786,89.1,523.0,0.51,0.83,0.18,0.32,-0.43,0.93
2024-12-16 10:41:53.841,84.38,503.0,0.52,0.83,0.18,0.56,-0.67,0.93
2024-12-16 10:41:53.894,83.92,511.0,0.51,0.82,0.18,-0.23,-0.36,1.29
2024-12-16 10:41:53.954,83.92,516.0,0.51,0.83,0.18,-0.9,-0.06,1.05
2024-12-16 10:41:54.16,89.32,503.0,0.52,0.83,0.18,0.2,-0.43,0.19
2024-12-16 10:41:54.68,86.17,494.0,0.51,0.84,0.19,-0.23,-0.61,0.93
2024-12-16 10:41:54.119,84.38,494.0,0.51,0.83,0.18,-0.35,-0.49,1.29
2024-12-16 10:41:54.173,85.05,503.0,0.51,0.83,0.18,-0.6,-0.12,1.54
2024-12-16 10:41:54.223,84.6,490.0,0.52,0.83,0.19,-0.23,0.25,1.6
2024-12-16 10:41:54.266,89.55,515.0,0.51,0.83,0.18,-0.17,0.37,1.6
2024-12-16 10:41:54.376,88.2,523.0,0.52,0.83,0.18,-0.47,0.86,0.99
2024-12-16 10:41:54.427,87.3,493.0,0.52,0.83,0.19,0.07,0.61,0.25
2024-12-16 10:41:55.363,87.3,513.0,0.47,0.86,0.18,1.78,0.98,-3.9
2024-12-16 10:41:55.418,84.38,532.0,0.5,0.94,0.2,1.48,-0.97,-2.43
2024-12-16 10:41:55.469,81.9,570.0,0.43,0.87,0.1,-2.06,1.47,14.9
2024-12-16 10:41:55.527,76.5,576.0,0.47,0.77,0.14,1.48,-2.68,16.25
2024-12-16 10:41:55.579,74.03,553.0,0.48,0.78,0.24,9.11,7.63,-7.86
2024-12-16 10:41:55.624,66.15,604.0,0.46,0.87,0.19,14.66,17.82,-23.67
2024-12-16 10:41:55.671,66.82,544.0,0.44,0.87,0.15,14.91,13.19,-27.76
2024-12-16 10:41:55.716,63.22,546.0,0.41,0.88,0.15,11.18,1.83,-27.09
2024-12-16 10:41:55.772,53.55,534.0,0.36,0.92,0.14,10.02,11.23,-22.7
2024-12-16 10:41:55.824,55.12,524.0,0.38,0.97,0.17,4.84,19.9,-17.2
2024-12-16 10:41:55.884,55.8,526.0,0.41,0.94,0.13,5.45,13.37,-14.39
2024-12-16 10:41:55.934,49.05,525.0,0.39,0.91,0.16,9.23,7.63,-9.76
2024-12-16 10:41:55.979,48.15,512.0,0.34,0.92,0.17,9.9,13.12,-7.38
2024-12-16 10:41:56.24,40.95,521.0,0.32,0.93,0.15,7.16,18.37,-4.2
2024-12-16 10:41:56.74,42.97,506.0,0.32,0.91,0.14,7.89,18.13,-5.48
2024-12-16 10:41:56.128,37.8,500.0,0.34,0.95,0.17,5.38,18.68,-1.39
2024-12-16 10:41:56.189,35.77,513.0,0.33,0.94,0.17,6.61,11.6,-6.46
2024-12-16 10:41:56.272,32.4,507.0,0.3,0.94,0.17,3.68,10.19,-8.11
2024-12-16 10:41:56.322,29.25,513.0,0.3,0.94,0.17,1.48,8.24,-7.31
2024-12-16 10:41:56.370,24.07,507.0,0.27,0.94,0.15,1.3,5.01,-3.65
2024-12-16 10:41:56.414,20.02,511.0,0.27,0.93,0.15,0.62,0.67,-6.34
2024-12-16 10:41:56.508,16.2,536.0,0.26,0.95,0.15,-0.84,4.27,-7.56
2024-12-16 10:41:56.556,17.1,529.0,0.24,0.94,0.16,0.81,12.45,-9.15
2024-12-16 10:41:56.614,11.25,552.0,0.27,0.98,0.13,1.66,15.02,-6.15
2024-12-16 10:41:56.662,4.95,540.0,0.23,0.97,0.13,2.52,16.05,-3.71
2024-12-16 10:41:59.993,0.0,578.0,0.36,0.93,0.14,-1.33,-8.42,0.13
2024-12-16 10:42:00.57,0.22,553.0,0.34,0.93,0.14,-1.33,-9.64,-0.17
2024-12-16 10:42:00.116,3.15,574.0,0.33,0.91,0.13,-0.9,-5.49,-0.3
2024-12-16 10:42:00.176,3.82,538.0,0.26,0.89,0.13,-0.78,-11.29,-17.75
2024-12-16 10:42:00.219,5.4,520.0,0.31,0.94,0.09,1.54,-6.1,-19.52
2024-12-16 10:42:00.285,10.8,533.0,0.36,0.98,0.12,-0.41,-0.55,-13.66
2024-12-16 10:42:00.349,12.82,528.0,0.32,0.94,0.11,-2.85,-4.58,-7.31
2024-12-16 10:42:00.408,20.92,537.0,0.3,0.96,0.12,-3.1,-0.79,-2.74
2024-12-16 10:42:00.461,22.05,555.0,0.29,0.96,0.13,-3.59,3.85,3.12
2024-12-16 10:42:00.521,25.65,551.0,0.31,0.93,0.15,-4.56,4.82,7.94
2024-12-16 10:42:00.580,24.52,553.0,0.35,0.95,0.13,-3.22,-2.74,9.47
2024-12-16 10:42:00.626,34.65,557.0,0.31,0.93,0.14,-1.82,-7.99,9.78
2024-12-16 10:42:00.681,33.08,550.0,0.33,0.96,0.15,-0.84,-7.93,10.75
2024-12-16 10:42:00.735,40.72,552.0,0.31,0.93,0.16,-1.51,-4.15,10.51
2024-12-16 10:42:00.779,40.05,556.0,0.29,0.92,0.14,-1.27,1.34,10.57
2024-12-16 10:42:00.847,45.67,542.0,0.3,0.91,0.15,-2.18,2.63,10.69
2024-12-16 10:42:00.903,46.8,535.0,0.34,0.89,0.15,-5.48,0.31,12.89
2024-12-16 10:42:00.949,43.88,539.0,0.35,0.89,0.15,-6.39,-3.29,15.57
2024-12-16 10:42:01.1,55.57,535.0,0.36,0.89,0.15,-9.69,-0.91,17.22
2024-12-16 10:42:01.66,59.4,530.0,0.41,0.93,0.19,-8.04,-1.52,16.67
2024-12-16 10:42:01.182,60.52,511.0,0.41,0.88,0.18,-3.65,-0.06,11.06
2024-12-16 10:42:01.275,64.8,516.0,0.45,0.89,0.19,-4.99,-2.2,11.36
2024-12-16 10:42:01.324,67.28,514.0,0.46,0.87,0.19,-2.85,-0.91,12.22
2024-12-16 10:42:01.383,74.25,505.0,0.46,0.86,0.19,-0.78,2.38,10.14
2024-12-16 10:42:01.454,78.97,524.0,0.47,0.86,0.2,-0.35,1.41,8.25
2024-12-16 10:42:01.511,81.45,498.0,0.46,0.85,0.19,-0.47,-0.36,8.07
2024-12-16 10:42:02.785,87.3,493.0,0.55,0.8,0.23,2.39,3.36,-6.64
2024-12-16 10:42:07.578,87.3,458.0,0.42,0.89,0.17,-0.17,-0.18,-0.66
2024-12-16 10:42:07.634,80.32,522.0,0.43,1.04,0.16,-3.77,-2.38,11.24
2024-12-16 10:42:07.679,82.57,562.0,0.36,0.94,0.1,-6.39,0.06,18.44
2024-12-16 10:42:07.733,79.65,558.0,0.43,0.8,0.14,-6.39,-2.38,21.62
2024-12-16 10:42:07.791,71.78,616.0,0.44,0.83,0.22,-6.15,-4.94,12.22
2024-12-16 10:42:07.836,71.1,587.0,0.48,0.81,0.22,-1.08,1.28,7.94
2024-12-16 10:42:07.884,70.2,568.0,0.52,0.79,0.19,8.62,5.74,-6.58
2024-12-16 10:42:07.929,61.88,561.0,0.43,0.82,0.17,13.62,6.78,-14.09
2024-12-16 10:42:07.976,63.67,542.0,0.41,0.82,0.19,13.01,8.91,-18.36
2024-12-16 10:42:08.23,59.85,554.0,0.41,0.88,0.15,10.82,6.35,-20.44
2024-12-16 10:42:08.68,58.27,545.0,0.39,0.96,0.2,6.42,2.2,-17.26
2024-12-16 10:42:08.115,50.17,530.0,0.37,0.93,0.17,2.09,3.48,-18.55
2024-12-16 10:42:08.187,47.7,515.0,0.39,0.91,0.21,1.11,3.79,-16.96
2024-12-16 10:42:08.241,48.15,532.0,0.38,0.92,0.16,2.82,1.04,-19.52
2024-12-16 10:42:08.291,41.17,532.0,0.36,0.94,0.16,4.41,-1.52,-15.74
2024-12-16 10:42:08.337,38.25,507.0,0.29,0.9,0.13,5.57,0.12,-15.98
2024-12-16 10:42:08.383,32.62,501.0,0.3,0.92,0.18,2.52,0.49,-13.97
2024-12-16 10:42:08.429,32.62,509.0,0.3,0.95,0.14,0.56,2.69,-12.26
2024-12-16 10:42:08.475,29.02,514.0,0.28,0.95,0.13,2.15,4.46,-11.1
2024-12-16 10:42:08.522,28.35,502.0,0.27,0.96,0.15,1.78,7.51,-12.62
2024-12-16 10:42:08.567,24.97,507.0,0.26,0.95,0.15,1.48,9.71,-9.08
2024-12-16 10:42:08.616,20.7,529.0,0.25,0.96,0.15,0.44,9.52,-5.61
2024-12-16 10:42:08.663,18.9,537.0,0.26,0.95,0.15,0.14,12.45,0.01
2024-12-16 10:42:08.707,19.8,524.0,0.28,0.96,0.15,0.56,17.15,7.09
2024-12-16 10:42:08.753,12.82,537.0,0.25,0.95,0.15,1.72,18.8,11.3
2024-12-16 10:42:08.828,12.6,536.0,0.23,0.94,0.15,1.84,14.16,12.03
2024-12-16 10:42:08.884,11.92,549.0,0.26,0.94,0.15,2.21,23.44,16.06
2024-12-16 10:42:08.942,2.25,546.0,0.24,0.93,0.15,3.43,23.99,12.03
2024-12-16 10:42:10.210,4.05,551.0,0.34,0.92,0.15,-2.79,-6.9,-0.23
2024-12-16 10:42:10.266,3.6,548.0,0.35,0.9,0.15,-2.61,-10.5,0.62
2024-12-16 10:42:10.318,2.25,531.0,0.34,0.93,0.15,-2.37,-12.82,0.62
2024-12-16 10:42:10.366,4.05,533.0,0.33,0.94,0.15,-2.43,-8.54,1.96
2024-12-16 10:42:10.425,1.8,548.0,0.34,0.92,0.14,-2.0,-1.28,2.88
2024-12-16 10:42:10.483,2.02,541.0,0.36,0.91,0.15,-0.78,-3.17,1.78
2024-12-16 10:42:10.543,3.15,553.0,0.35,0.92,0.14,-0.29,-6.53,0.74
2024-12-16 10:42:10.594,2.7,541.0,0.33,0.92,0.14,-0.78,-0.61,0.56
2024-12-16 10:42:10.636,-2.47,549.0,0.35,0.93,0.15,-0.66,2.38,0.25
2024-12-16 10:42:10.691,0.9,540.0,0.36,0.91,0.15,0.2,0.06,-0.54
2024-12-16 10:42:10.759,-0.67,551.0,0.35,0.91,0.15,-0.11,0.18,-0.42
2024-12-16 10:42:10.813,3.15,550.0,0.35,0.92,0.15,-0.35,2.69,0.01
2024-12-16 10:42:10.878,1.12,550.0,0.36,0.91,0.16,-0.41,4.52,-0.3
2024-12-16 10:42:10.930,-1.8,507.0,0.36,0.9,0.16,-0.78,2.69,-0.6
2024-12-16 10:42:10.993,0.9,529.0,0.38,0.92,0.19,-1.76,-1.22,-0.84
2024-12-16 10:42:11.49,1.57,539.0,0.38,0.96,0.19,-2.0,-4.88,-0.72
2024-12-16 10:42:11.98,-0.67,530.0,0.35,0.91,0.17,-1.15,-10.74,1.78
2024-12-16 10:42:11.145,2.25,542.0,0.3,0.88,0.13,-1.45,-8.73,2.88
2024-12-16 10:42:11.206,-0.22,531.0,0.34,0.93,0.15,-2.43,4.52,3.73
2024-12-16 10:42:11.256,4.05,536.0,0.36,0.89,0.16,-1.63,0.67,1.96
2024-12-16 10:42:11.331,1.35,537.0,0.36,0.91,0.16,-1.39,-3.54,-1.03
2024-12-16 10:42:11.701,-0.67,537.0,0.36,0.91,0.17,-0.96,-7.99,-3.29
2024-12-16 10:42:12.531,0.9,552.0,0.33,0.93,0.15,0.01,5.25,2.33
2024-12-16 10:42:12.610,2.02,593.0,0.35,0.93,0.16,0.56,3.97,1.54
2024-12-16 10:42:12.691,0.22,550.0,0.33,0.93,0.16,0.87,2.02,0.56
2024-12-16 10:42:12.773,-1.8,532.0,0.22,0.87,0.19,-0.29,-6.41,-15.74
2024-12-16 10:42:12.832,4.72,514.0,0.34,0.96,0.19,0.87,7.51,-14.46
2024-12-16 10:42:12.881,11.7,504.0,0.37,0.97,0.12,-2.55,-0.49,-15.74
2024-12-16 10:42:12.926,19.12,515.0,0.3,0.96,0.16,-3.53,-0.73,-8.96
2024-12-16 10:42:13.5,18.0,524.0,0.3,0.98,0.16,-2.73,-0.12,-0.6
2024-12-16 10:42:13.61,19.12,552.0,0.29,0.96,0.16,-1.21,9.1,10.39
2024-12-16 10:42:13.161,27.67,543.0,0.29,0.93,0.18,-3.83,11.54,14.41
2024-12-16 10:42:13.215,34.42,553.0,0.36,0.95,0.18,-1.57,6.53,18.14
2024-12-16 10:42:13.268,36.67,542.0,0.35,0.94,0.19,-0.29,-4.45,17.95
2024-12-16 10:42:13.316,40.05,544.0,0.32,0.92,0.17,-0.84,0.73,17.34
2024-12-16 10:42:13.362,45.22,552.0,0.34,0.9,0.18,-2.0,1.77,16.73
2024-12-16 10:42:13.409,48.6,550.0,0.39,0.92,0.2,-3.59,0.18,17.77
2024-12-16 10:42:13.468,49.95,548.0,0.38,0.89,0.19,-5.11,-6.22,17.77
2024-12-16 10:42:13.522,54.9,564.0,0.41,0.87,0.19,-4.69,-9.03,17.4
2024-12-16 10:42:13.581,55.35,556.0,0.41,0.86,0.19,-4.32,-8.54,17.53
2024-12-16 10:42:13.638,61.65,589.0,0.44,0.87,0.19,-4.38,-6.71,18.26
2024-12-16 10:42:13.690,64.8,542.0,0.47,0.88,0.2,-4.99,-7.87,18.2
2024-12-16 10:42:13.741,67.28,531.0,0.47,0.86,0.2,-3.95,-9.34,17.16
2024-12-16 10:42:13.798,73.35,529.0,0.47,0.84,0.2,-4.14,-7.75,16.25
2024-12-16 10:42:13.855,72.67,522.0,0.51,0.85,0.2,-5.36,-8.24,15.09
2024-12-16 10:42:13.901,77.4,520.0,0.51,0.83,0.19,-5.3,-10.37,13.99
2024-12-16 10:42:13.948,78.97,510.0,0.52,0.83,0.2,-7.13,-10.37,14.23
2024-12-16 10:42:13.999,83.03,509.0,0.53,0.79,0.19,-6.82,-10.25,13.62
2024-12-16 10:42:14.51,81.9,552.0,0.54,0.79,0.2,-5.42,-9.28,11.85
2024-12-16 10:42:15.407,89.77,514.0,0.55,0.81,0.19,-1.63,-1.89,0.31
2024-12-16 10:42:17.50,90.0,505.0,0.53,0.82,0.19,0.07,-0.36,-0.66
2024-12-16 10:42:17.92,84.6,531.0,0.55,0.92,0.19,-0.72,-1.04,1.29
2024-12-16 10:42:17.141,87.52,561.0,0.47,0.91,0.12,-3.83,0.61,18.32
2024-12-16 10:42:17.193,76.5,568.0,0.56,0.73,0.18,-3.16,-7.08,17.89
2024-12-16 10:42:17.277,72.67,582.0,0.55,0.71,0.22,1.84,-3.11,4.59
