Timestamp,PosIsDeg,ForceIs,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2024-12-06 13:20:01.241,33.08,536.0,0.24,0.96,0.0,0.4,0.62,4.32
2024-12-06 13:20:01.268,34.65,529.0,0.26,0.97,0.01,0.16,0.86,4.44
2024-12-06 13:20:01.328,29.92,529.0,0.33,1.04,0.08,-6.13,0.86,13.84
2024-12-06 13:20:01.330,27.45,544.0,0.34,1.06,-0.1,-1.79,9.29,22.2
2024-12-06 13:20:01.351,22.27,537.0,0.32,0.97,0.05,-1.73,12.34,27.45
2024-12-06 13:20:01.378,20.92,509.0,0.27,0.91,-0.02,-0.82,2.51,25.86
2024-12-06 13:20:01.433,15.52,520.0,0.27,0.89,0.01,0.59,-5.24,20.61
2024-12-06 13:20:01.440,12.82,510.0,0.21,0.88,0.02,0.65,-9.64,15.42
2024-12-06 13:20:01.460,14.17,502.0,0.19,0.9,0.02,1.14,-9.94,6.82
2024-12-06 13:20:01.487,11.92,524.0,0.2,0.93,0.03,-0.21,-5.42,1.2
2024-12-06 13:20:01.520,13.05,523.0,0.2,0.93,0.02,-1.18,0.25,-1.54
2024-12-06 13:20:01.548,15.52,537.0,0.27,0.95,0.04,-3.08,4.16,-0.93
2024-12-06 13:20:01.572,10.35,522.0,0.3,0.95,-0.0,-4.17,6.05,1.69
2024-12-06 13:20:01.598,12.82,512.0,0.33,0.96,0.0,-3.93,2.08,3.22
2024-12-06 13:20:01.685,13.72,503.0,0.34,0.96,0.01,-3.62,-3.35,4.68
2024-12-06 13:20:01.688,7.2,508.0,0.29,0.94,0.04,-1.98,-9.39,3.64
2024-12-06 13:20:01.708,9.68,518.0,0.28,0.95,0.03,-2.22,-6.34,3.89
2024-12-06 13:20:01.736,6.3,507.0,0.26,0.95,0.02,-1.92,-2.43,4.5
2024-12-06 13:20:01.772,3.38,529.0,0.26,0.95,0.01,-2.04,-0.72,3.46
2024-12-06 13:20:01.797,6.52,510.0,0.28,0.95,0.02,-2.65,-1.76,3.28
2024-12-06 13:20:01.823,3.82,518.0,0.3,0.94,0.02,-3.44,-2.8,4.01
2024-12-06 13:20:01.846,2.7,503.0,0.3,0.94,0.02,-2.95,-4.08,4.19
2024-12-06 13:20:03.160,-0.9,517.0,0.28,0.94,0.03,-1.61,-4.94,7.98
2024-12-06 13:20:03.162,-4.95,526.0,0.28,0.95,0.03,-1.67,-5.91,7.25
2024-12-06 13:20:03.169,0.45,528.0,0.28,0.95,0.03,-1.61,-6.28,6.33
2024-12-06 13:20:03.180,1.57,522.0,0.27,0.95,0.03,-1.43,-6.34,5.78
2024-12-06 13:20:03.189,-3.38,515.0,0.28,0.95,0.04,-1.43,-6.34,5.78
2024-12-06 13:20:03.192,0.45,515.0,0.28,0.94,0.05,-1.24,-6.52,5.54
2024-12-06 13:20:03.203,2.92,513.0,0.27,0.94,0.04,-0.94,-5.67,5.23
2024-12-06 13:20:03.212,2.25,511.0,0.27,0.94,0.03,-0.63,-4.2,4.74
2024-12-06 13:20:03.221,-1.12,516.0,0.27,0.94,0.03,-0.33,-2.98,4.44
2024-12-06 13:20:03.224,-8.32,508.0,0.27,0.94,0.02,-0.15,-2.13,4.26
2024-12-06 13:20:03.233,0.0,537.0,0.27,0.94,0.02,-0.15,-2.13,4.26
2024-12-06 13:20:03.264,3.15,524.0,0.25,0.95,0.01,-0.7,-1.21,3.71
2024-12-06 13:20:03.269,1.8,523.0,0.24,0.96,-0.0,-0.7,-1.21,3.71
2024-12-06 13:20:03.277,3.15,524.0,0.26,0.97,0.01,-1.24,-0.97,3.28
2024-12-06 13:20:03.310,-2.47,532.0,0.27,0.97,0.01,-1.24,-0.66,3.46
2024-12-06 13:20:03.314,-2.47,516.0,0.27,0.97,0.03,-1.61,-1.15,4.44
2024-12-06 13:20:03.316,-3.15,524.0,0.27,0.95,0.03,-1.73,-0.85,4.68
2024-12-06 13:20:03.324,1.12,523.0,0.27,0.94,0.03,-1.92,0.01,4.38
2024-12-06 13:20:03.353,1.57,512.0,0.28,0.92,0.05,-1.98,-1.09,3.58
2024-12-06 13:20:03.355,1.57,527.0,0.28,0.92,0.05,-1.67,-2.19,3.34
2024-12-06 13:20:03.360,-4.5,534.0,0.27,0.91,0.03,-1.55,-2.68,2.67
2024-12-06 13:20:03.372,0.9,518.0,0.26,0.92,0.02,-1.67,-2.92,1.69
2024-12-06 13:20:03.382,-1.12,534.0,0.26,0.92,0.02,-1.85,-3.35,0.72
2024-12-06 13:20:03.386,5.17,512.0,0.25,0.94,0.03,-1.79,-3.47,0.17
2024-12-06 13:20:03.393,1.35,513.0,0.26,0.96,0.02,-1.79,-3.47,0.17
2024-12-06 13:20:03.402,-3.38,527.0,0.27,0.97,0.01,-1.73,-3.65,0.72
2024-12-06 13:20:03.409,-0.9,515.0,0.26,0.97,0.0,-1.92,-3.29,1.02
2024-12-06 13:20:03.417,3.6,523.0,0.26,0.97,0.0,-1.92,-2.37,1.39
2024-12-06 13:20:03.423,-1.8,516.0,0.26,0.97,0.0,-1.79,-2.13,2.12
